web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien
"1771528574-138","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot dog allemand","500 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-dog-allemand-2751446"
"1771528574-139","https://sn.coinafrique.com/categorie/chiens?page=9","Pitbulls","Prix sur demande","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbulls-2748068"
"1771528574-140","https://sn.coinafrique.com/categorie/chiens?page=9","Couple chiots husky sibérien pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/couple-chiots-husky-siberien-pure-race-2733234"
"1771528574-141","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands","80 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-2728385"
"1771528574-142","https://sn.coinafrique.com/categorie/chiens?page=9","Chien berger allemand","250 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-2727458"
"1771528574-143","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Husky sibérien","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-husky-siberien-2706061"
"1771528574-144","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche pur sang","250 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-pur-sang-2699954"
"1771528574-145","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog françai","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francai-2696757"
"1771528574-146","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-2683719"
"1771528574-147","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","150 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-2678151"
"1771528574-148","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky sibérien","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-siberien-2647792"
"1771528574-149","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Carlin","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-carlin-2636645"
"1771528574-150","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Chowchow","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-2636642"
"1771528574-151","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Red Nose pur sang","90 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-red-nose-pur-sang-2636139"
"1771528574-152","https://sn.coinafrique.com/categorie/chiens?page=9","Chiens","20 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-2631397"
"1771528574-153","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche Bichon Maltais","465 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-maltais-2629161"
"1771528574-154","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Rottweiler pur sang","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-pur-sang-2625896"
"1771528574-155","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2619263"
"1771528574-156","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Berger Allemand","2 500 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2618543"
"1771528574-157","https://sn.coinafrique.com/categorie/chiens?page=9","Chien rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-rottweiller-2617202"
"1771528574-158","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon maltais","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-2614957"
"1771528574-159","https://sn.coinafrique.com/categorie/chiens?page=9","Husky pure race","450 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/husky-pure-race-2614016"
"1771528574-160","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-2603812"
"1771528574-161","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2603171"
"1771528574-162","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-2603096"
"1771528574-163","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots race Bichon","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-race-bichon-2601423"
"1771528574-164","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon Maltais","230 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-2598132"
"1771528574-165","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog anglais","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-anglais-2593026"
"1771528574-166","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Pitbull","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-2591285"
"1771528574-167","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2589325"
"1771528574-168","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Berger Allemand","180 000CFA","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2584995"
"1771528579-169","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3424026"
"1771528579-170","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3423235"
"1771528579-171","https://sn.coinafrique.com/categorie/chiens?page=8","Chien bichon maltais mâle","200 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-bichon-maltais-male-3412462"
"1771528579-172","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot bichon","170 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404"
"1771528579-173","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Cairn Terrier","75 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-cairn-terrier-3403879"
"1771528579-174","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bergers allemands","175 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3401220"
"1771528579-175","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Cockers","300 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-cockers-3392834"
"1771528579-176","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand pur-sang","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-pur-sang-3386631"
"1771528579-177","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot labrador","115 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3384914"
"1771528579-178","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","175CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3378709"
"1771528579-179","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","175CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3378644"
"1771528579-180","https://sn.coinafrique.com/categorie/chiens?page=8","Femelle berger","220CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelle-berger-3376533"
"1771528579-181","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","150 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3368938"
"1771528579-182","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbull pur-sang","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-pur-sang-3368452"
"1771528579-183","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pitbull","300 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3367797"
"1771528579-184","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger belge malinois","300 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3366373"
"1771528579-185","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots boerboels","450 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-3366238"
"1771528579-186","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon maltais","300 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3358891"
"1771528579-187","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","100 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3348655"
"1771528579-188","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3347884"
"1771528579-189","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","109 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3338576"
"1771528579-190","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pembroke Welch Corgi","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pembroke-welch-corgi-3338430"
"1771528579-191","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3317614"
"1771528579-192","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","40 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3314578"
"1771528579-193","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3309512"
"1771528579-194","https://sn.coinafrique.com/categorie/chiens?page=8","Bichon maltais","Prix sur demande","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3304212"
"1771528579-195","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot bichon maltais","165 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3303737"
"1771528579-196","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots croisés husky golde","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-croises-husky-golde-3303734"
"1771528579-197","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Boerboels","450 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-3301357"
"1771528579-198","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","100 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3291944"
"1771528579-199","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","135 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3289564"
"1771528579-200","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3287244"
"1771528579-201","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon","155 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3285176"
"1771528579-202","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand malinois","100 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-malinois-3277097"
"1771528579-203","https://sn.coinafrique.com/categorie/chiens?page=8","Berger allemand","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-3275523"
"1771528579-204","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","130 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3270823"
"1771528579-205","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3267297"
"1771528579-206","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3252408"
"1771528579-207","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3247804"
"1771528579-208","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","50 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3244351"
"1771528579-209","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots malinois","150 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3241866"
"1771528579-210","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3241804"
"1771528579-211","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot métisse pitbull - malinois","170 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-metisse-pitbull-malinois-3236932"
"1771528579-212","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3226832"
"1771528579-213","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger","250CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-3214802"
"1771528579-214","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Boerboel","450 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3212861"
"1771528579-215","https://sn.coinafrique.com/categorie/chiens?page=8","Caniche bichon","200 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3202334"
"1771528579-216","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Rotweiller","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rotweiller-3199510"
"1771528579-217","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3193468"
"1771528579-218","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3191873"
"1771528579-219","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Canne Corso italien","300 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-canne-corso-italien-3190440"
"1771528579-220","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Doberman","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-doberman-3189286"
"1771528579-221","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3185241"
"1771528579-222","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3183820"
"1771528579-223","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots pittbull male","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pittbull-male-3182211"
"1771528579-224","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger belge malinois","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3174182"
"1771528579-225","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3174177"
"1771528579-226","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3173764"
"1771528579-227","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","Prix sur demande","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3173633"
"1771528579-228","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","175 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3169152"
"1771528579-229","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3166487"
"1771528579-230","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","165 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3163567"
"1771528579-231","https://sn.coinafrique.com/categorie/chiens?page=8","Caniches Bichons maltais - 5 mois","125 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniches-bichons-maltais-5-mois-3159435"
"1771528579-232","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3157315"
"1771528579-233","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bergers allemands","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3156059"
"1771528579-234","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon malté","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-malte-3154816"
"1771528579-235","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154731"
"1771528579-236","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154709"
"1771528579-237","https://sn.coinafrique.com/categorie/chiens?page=8","Bichons maltais","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichons-maltais-3143508"
"1771528579-238","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbul","120 000CFA","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbul-3137013"
"1771528579-239","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots tigrés","150 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-tigres-3130909"
"1771528579-240","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3127168"
"1771528579-241","https://sn.coinafrique.com/categorie/chiens?page=8","Chiens Berger Allemand","100 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-3121248"
"1771528579-242","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger malinois","100 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-3109622"
"1771528579-243","https://sn.coinafrique.com/categorie/chiens?page=8","Chien mâle berger allemand","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-male-berger-allemand-3106042"
"1771528579-244","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Malinois mâle - femelle","200 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-male-femelle-3106040"
"1771528579-245","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull","300 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3098650"
"1771528579-246","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots labradors","450 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3098631"
"1771528579-247","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","250 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3092060"
"1771528579-248","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pékinois","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-3086369"
"1771528579-249","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pitbull","150CFA","Bargny, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-3085151"
"1771528579-250","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","130 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3083215"
"1771528579-251","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bichon Maltais","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-3079960"
"1771528579-252","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon","200 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3076436"
"1771528583-253","https://sn.coinafrique.com/categorie/chiens?page=7","Husky de Sibérie","350 000CFA","Mboro, Sénégal","https://sn.coinafrique.com/annonce/chiens/husky-de-siberie-3760923"
"1771528583-254","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Boerboel","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboel-3757511"
"1771528583-255","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Labrador","350 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3756515"
"1771528583-256","https://sn.coinafrique.com/categorie/chiens?page=7","Caniche Bichon","275 000CFA","Gueule Tapée, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3745475"
"1771528583-257","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pittbull-3742224"
"1771528583-258","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3742171"
"1771528583-259","https://sn.coinafrique.com/categorie/chiens?page=7","Chiuawa toy","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiuawa-toy-3740587"
"1771528583-260","https://sn.coinafrique.com/categorie/chiens?page=7","Yorkshire toy terrier","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/yorkshire-toy-terrier-3740585"
"1771528583-261","https://sn.coinafrique.com/categorie/chiens?page=7","Bulldog français","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bulldog-francais-3740584"
"1771528583-262","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Spitz","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-spitz-3734409"
"1771528583-263","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois","200 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3722963"
"1771528583-264","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot malinois","Prix sur demande","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3712064"
"1771528583-265","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull","500 000CFA","Pout, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3702631"
"1771528583-266","https://sn.coinafrique.com/categorie/chiens?page=7","Bichon malte","95 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-malte-3701821"
"1771528583-267","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bergers allemands","250 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bergers-allemands-3698110"
"1771528583-268","https://sn.coinafrique.com/categorie/chiens?page=7","Rottweiler royal  femelle","350 000CFA","Toubab Dialao, Sénégal","https://sn.coinafrique.com/annonce/chiens/rottweiler-royal-femelle-3696751"
"1771528583-269","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Labradors","65 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3696528"
"1771528583-270","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Chowsky","600 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-chowsky-3685884"
"1771528583-271","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche bichon","300 000CFA","Gueule Tapée, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-bichon-3680927"
"1771528583-272","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Allemand","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3676669"
"1771528583-273","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3675795"
"1771528583-274","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","350 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3674879"
