image_lien,nom,adresse,prix
https://sn.coinafrique.com/annonce/moutons/mouton-2205551,Mouton,"Dakar, Sénégal",160000.0
https://sn.coinafrique.com/annonce/moutons/ladoum-geniteur-2203186,Ladoum géniteur,"Mermoz-Sacré Coeur, Dakar, Sénégal",525000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2198826,Mouton,"Diamniadio, Sénégal",80000.0
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2190362,Mouton Ladoum,"Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2189808,Mouton Tabaski,"Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2183588,Moutons,"Dakar, Sénégal",230000.0
https://sn.coinafrique.com/annonce/moutons/mouton-ladoume-2182589,Mouton Ladoume,"Grand Dakar, Dakar, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2172461,Moutons,"Keur Massar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2171655,Mouton,"Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2165687,Mouton,"Dieuppeul-Derklé, Dakar, Sénégal",300000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2152851,Moutons,"Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2140264,Mouton,"Mermoz-Sacré-Cœur, Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2109253,Mouton Ladoum,"Medina, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2092193,Mouton Ladoum,Sénégal,250000.0
https://sn.coinafrique.com/annonce/moutons/veau-mouton-2088123,Veau Mouton,"Diourbel, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2077870,Moutons,"Thies, Sénégal",150000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2071824,Moutons,"Thies, Sénégal",300000.0
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2066135,Mouton Ladoum,"Fann, Dakar, Sénégal",350000.0
https://sn.coinafrique.com/annonce/moutons/brebis-2050409,Brebis,"Keur Massar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/belier-2050393,Bélier,"Keur Massar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-ladoume-2035676,Moutons Ladoume,"Parcelle Assainies, Dakar, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2024020,Mouton,"Fann, Dakar, Sénégal",180000.0
https://sn.coinafrique.com/annonce/moutons/ladoum-femelle-6-mois-2007673,Ladoum femelle - 6 mois,"Fann, Dakar, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/ladoum-2007648,Ladoum,"Fann, Dakar, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/mouton-1957754,Mouton,"Dakar-Plateau, Dakar, Sénégal",300000.0
https://sn.coinafrique.com/annonce/moutons/mouton-de-race-1946194,Mouton de race,"Thies Ouest, Thiès, Sénégal",550000.0
https://sn.coinafrique.com/annonce/moutons/mouton-de-race-1946184,Mouton de race,"Dakar, Sénégal",550000.0
https://sn.coinafrique.com/annonce/moutons/mouton-1943161,Mouton,"Dakar-Plateau, Dakar, Sénégal",270000.0
https://sn.coinafrique.com/annonce/moutons/mouton-1943022,Mouton,"Dakar-Plateau, Dakar, Sénégal",175000.0
https://sn.coinafrique.com/annonce/moutons/mouton-1920263,Mouton,"Dakar-Plateau, Dakar, Sénégal",110000.0
https://sn.coinafrique.com/annonce/moutons/mouton-jeune-male-1920256,Mouton jeune mâle,"Dakar-Plateau, Dakar, Sénégal",130000.0
https://sn.coinafrique.com/annonce/moutons/mouton-1913304,Mouton,"Mbour, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2495989,Moutons,"Yoff, Dakar, Sénégal",290000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2495680,Moutons,"Mbao, Dakar, Sénégal",400.0
https://sn.coinafrique.com/annonce/moutons/mouton-2495384,Mouton,"Saint-Louis, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2494553,Moutons,"Dieuppeul-Derklé, Dakar, Sénégal",150000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2493619,Mouton,"Thies, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2491349,Mouton,"Hann Bel-Air, Dakar, Sénégal",180000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2488569,Mouton,"Sicap Liberté, Dakar, Sénégal",275000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2487484,Mouton,"Dakar Plateau, Dakar, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2487408,Moutons,"Hann Bel-Air, Dakar, Sénégal",200000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2487271,Mouton,"Mbao, Dakar, Sénégal",120000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2486092,Mouton,"Mbao, Dakar, Sénégal",190000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2484036,Mouton,"Rufisque, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2484035,Mouton,"Rufisque, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2484034,Mouton,"Rufisque, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2484033,Mouton,"Rufisque, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2484032,Mouton,"Rufisque, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2482759,Moutons,"Fass, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2482666,Mouton,"Yoff, Dakar, Sénégal",300000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2482541,Moutons,"Grand Yoff, Dakar, Sénégal",299999.0
https://sn.coinafrique.com/annonce/moutons/mouton-2482513,Mouton,"Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-elevage-2482497,Mouton élevage,"Dakar, Sénégal",210000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2482469,Mouton,"Dakar, Sénégal",210000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2482461,Mouton,"Ouest Foire, Dakar, Sénégal",200000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2482438,Mouton,"Ouest Foire, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2482386,Moutons,"Dakar, Sénégal",180000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2482334,Moutons,"Yoff, Dakar, Sénégal",135.0
https://sn.coinafrique.com/annonce/moutons/mouton-2482245,Mouton,"Yoff, Dakar, Sénégal",150000.0
